Wavelength,Flux
0.11180350000000001,8.244178256733292e-11
0.1119156,1.173872526960551e-10
0.11202780000000001,1.1427005175423943e-10
0.1121401,7.428783976859421e-11
0.11225260000000001,7.210580049710202e-11
0.11236510000000001,1.3256309938647348e-10
0.11247770000000001,1.6340699626749e-10
0.1125905,1.6701638683169762e-10
0.11270340000000001,1.3863345194042864e-10
0.11281630000000001,8.506679388675664e-11
0.11292940000000001,6.154832893345841e-11
0.1130427,1.0007858430860495e-10
0.113156,1.5069209768903136e-10
0.1132694,1.5618821513907477e-10
0.113383,1.370748514695208e-10
0.11349659999999999,1.5061006608529937e-10
0.11361040000000001,1.8653990851991153e-10
0.1137243,1.8284848635197193e-10
0.1138383,1.2993808806704976e-10
0.11395250000000001,7.20565759837477e-11
0.1140667,7.592027007063962e-11
0.114181,1.0754346024821615e-10
0.1142955,1.1049659798256783e-10
0.11441010000000001,1.145981781691674e-10
0.11452480000000001,1.494616236330515e-10
0.11463960000000001,1.5946947928835442e-10
0.11475450000000001,1.5159444533008326e-10
0.1148696,1.6422731230480991e-10
0.11498470000000001,1.7497345239370077e-10
0.11510000000000001,1.7448126277130882e-10
0.1152199951171875,1.653953224378668e-10
0.11534000244140626,2.2702445479083622e-10
0.11569000244140626,3.360453582068601e-10
0.11580999755859375,3.9246939032011596e-10
0.1159300048828125,2.1081092427266412e-10
0.11604000244140626,1.1471430055864928e-10
0.11615999755859376,2.2118977482943336e-10
0.11628000488281251,2.602173199139912e-10
0.1164,1.2735659749019135e-10
0.11651999511718751,4.340448486739312e-11
0.11699000244140625,4.164827510644287e-11
0.11710999755859376,6.639244015671508e-11
0.1172199951171875,1.628556837995898e-11
0.11734000244140626,6.800850854693508e-11
0.11745999755859375,1.1265780669456049e-10
0.1175800048828125,5.59213370054934e-11
0.1185199951171875,2.0557439431301283e-11
0.11981999511718751,1.2107902354341338e-11
0.11994000244140626,2.3443016625157576e-11
0.12016999511718751,0.0
0.12029000244140625,0.0
0.12040999755859376,0.0
0.1205300048828125,0.0
0.12065000000000001,0.0
0.12075999755859376,0.0
0.1208800048828125,0.0
0.12100000000000001,0.0
0.1211199951171875,0.0
0.12124000244140626,0.0
0.12135,0.0
0.12146999511718751,0.0
0.12159000244140626,0.0
0.12170999755859375,0.0
